,Time,Current,Voltage
0,0.104999996722,-0.000167999999,0.000016122083
1,0.209999993443,0.004869999830,0.000016854907
2,0.314999997616,0.010075000115,0.000016854907
3,0.419999986887,0.015784999356,0.000017587729
4,0.524999976158,0.020821999758,0.000017587729
5,0.629999995232,0.026195999235,0.000018320550
6,0.735000014305,0.031401999295,0.000018320550
7,0.839999973774,0.036270998418,0.000019053372
8,0.944999992847,0.042148999870,0.000019053372
9,1.049999952316,0.046346999705,0.000019786194
10,1.154999971390,0.052728001028,0.000019786194
11,1.259999990463,0.058269001544,0.000020519015
12,1.365000009537,0.063307002187,0.000020519015
13,1.470000028610,0.068008996546,0.000020519015
14,1.575000047684,0.073717996478,0.000021251837
15,1.679999947548,0.078588001430,0.000021251837
16,1.784999966621,0.084297001362,0.000022717482
17,1.889999985695,0.089166998863,0.000021984661
18,1.995000004768,0.094539999962,0.000022717482
19,2.099999904633,0.099913999438,0.000023450304
20,2.204999923706,0.104952000082,0.000023450304
21,2.309999942780,0.109989002347,0.000023450304
22,2.414999961853,0.115530997515,0.000024183126
23,2.519999980927,0.120736002922,0.000024183126
24,2.625000000000,0.126110002398,0.000024915948
25,2.730000019073,0.130979999900,0.000025648769
26,2.835000038147,0.136353000998,0.000025648769
27,2.940000057220,0.142061993480,0.000025648769
28,3.045000076294,0.147100001574,0.000026381593
29,3.150000095367,0.152474001050,0.000027114414
30,3.255000114441,0.157510995865,0.000027847236
31,3.359999895096,0.163053005934,0.000027847236
32,3.464999914169,0.168257996440,0.000028580058
33,3.569999933243,0.173631995916,0.000029312880
34,3.674999952316,0.179172992706,0.000030045701
35,3.779999971390,0.184043005109,0.000030778523
36,3.884999990463,0.189417004585,0.000032244167
37,3.990000009537,0.194286003709,0.000032976990
38,4.094999790192,0.199827998877,0.000033709814
39,4.199999809265,0.205368995667,0.000034442633
40,4.304999828339,0.210070997477,0.000035908277
41,4.409999847412,0.215780004859,0.000036641100
42,4.514999866486,0.220650002360,0.000038106744
43,4.619999885559,0.226527005434,0.000038839567
44,4.724999904633,0.231397002935,0.000040305211
45,4.829999923706,0.236267000437,0.000041770854
46,4.934999942780,0.241807997227,0.000043236498
47,5.039999961853,0.247014001012,0.000044702141
48,5.144999980927,0.252891004086,0.000046167785
49,5.250000000000,0.257928997278,0.000046900608
50,5.355000019073,0.263134986162,0.000048366252
51,5.460000038147,0.268844008446,0.000049831895
52,5.565000057220,0.273041993380,0.000052030362
53,5.670000076294,0.278750985861,0.000053496005
54,5.775000095367,0.284125000238,0.000055694472
55,5.880000114441,0.289498001337,0.000057160116
56,5.985000133514,0.294703990221,0.000058625759
57,6.090000152588,0.300078004599,0.000060091403
58,6.195000171661,0.305115014315,0.000062289873
59,6.300000190735,0.310321003199,0.000063755513
60,6.405000209808,0.315694004297,0.000065953980
61,6.510000228882,0.321067988873,0.000068885267
62,6.614999771118,0.326104998589,0.000071083734
63,6.719999790192,0.331479012966,0.000074015021
64,6.824999809265,0.336685001850,0.000076946308
65,6.929999828339,0.342225998640,0.000080610422
66,7.034999847412,0.347431987524,0.000083541709
67,7.139999866486,0.352133005857,0.000086472995
68,7.244999885559,0.357338994741,0.000090869929
69,7.349999904633,0.362881004810,0.000095266863
70,7.454999923706,0.368254005909,0.000099663790
71,7.559999942780,0.373459994793,0.000104793544
72,7.664999961853,0.379000991583,0.000109923298
73,7.769999980927,0.384207010269,0.000115785879
74,7.875000000000,0.389411985874,0.000124579747
75,7.980000019073,0.395121991634,0.000132640780
76,8.085000038147,0.400326997042,0.000140701828
77,8.189999580383,0.401167005301,0.000148762861
78,8.295000076294,0.412586003542,0.000159755189
79,8.399999618530,0.415944010019,0.000170747531
80,8.505000114441,0.420309990644,0.000182472679
81,8.609999656677,0.426187008619,0.000195663481
82,8.715000152588,0.431560993195,0.000211785562
83,8.819999694824,0.436933994293,0.000227174824
84,8.925000190735,0.442140012980,0.000243296905
85,9.029999732971,0.447346001863,0.000263815920
86,9.135000228882,0.452383011580,0.000285800576
87,9.239999771118,0.457924991846,0.000307052425
88,9.345000267029,0.462962001562,0.000329769886
89,9.449999809265,0.468335986137,0.000355418684
90,9.555000305176,0.473877012730,0.000383265899
91,9.659999847412,0.478915005922,0.000408914668
92,9.765000343323,0.483785003424,0.000437494746
93,9.869999885559,0.489661991596,0.000463876320
94,9.975000381470,0.494028002024,0.000490257924
95,10.079999923706,0.499736994505,0.000522502058
96,10.185000419617,0.505279004574,0.000554746250
97,10.289999961853,0.510149002075,0.000587723218
98,10.395000457764,0.515353977680,0.000620700244
99,10.500000000000,0.520727992058,0.000655875716
100,10.604999542236,0.525765001774,0.000691051129
101,10.710000038147,0.531306982040,0.000725493766
102,10.814999580383,0.536343991756,0.000758470793
103,10.920000076294,0.541549980640,0.000792180595
104,11.024999618530,0.547092020512,0.000829554512
105,11.130000114441,0.551961004734,0.000864729984
106,11.234999656677,0.557166993618,0.000902103900
107,11.340000152588,0.562875986099,0.000940943428
108,11.444999694824,0.568081974983,0.000976851676
109,11.550000190735,0.573623001575,0.001010561595
110,11.654999732971,0.578661024570,0.001045736950
111,11.760000228882,0.583867013454,0.001081645256
112,11.864999771118,0.589240014553,0.001119752065
113,11.970000267029,0.595116972923,0.001161522814
114,12.074999809265,0.599819004536,0.001201095292
115,12.180000305176,0.605024993420,0.001242133323
116,12.284999847412,0.610230028629,0.001283904188
117,12.390000343323,0.615603983402,0.001324209385
118,12.494999885559,0.620976984501,0.001363048912
119,12.600000381470,0.626519024372,0.001399690052
120,12.704999923706,0.631389021873,0.001441460918
121,12.810000419617,0.636762022972,0.001480300445
122,12.914999961853,0.641799986362,0.001516941586
123,13.020000457764,0.647172987461,0.001555781113
124,13.125000000000,0.652378976345,0.001594620640
125,13.229999542236,0.657920002937,0.001637857175
126,13.335000038147,0.662958025932,0.001678895205
127,13.439999580383,0.668164014816,0.001719933236
128,13.545000076294,0.673704981804,0.001758772763
129,13.649999618530,0.678743004799,0.001798345242
130,13.755000114441,0.684283971786,0.001838650438
131,13.859999656677,0.689154028893,0.001878222800
132,13.965000152588,0.694191992283,0.001917062327
133,14.069999694824,0.699733018875,0.001955169020
134,14.175000190735,0.704770982265,0.001990344608
135,14.279999732971,0.709807991982,0.002033581026
136,14.385000228882,0.715349972248,0.002076084726
137,14.489999771118,0.720722973347,0.002123718150
138,14.595000267029,0.726265013218,0.002166954568
139,14.699999809265,0.730966985226,0.002202130156
140,14.805000305176,0.736508011818,0.002246099524
141,14.909999847412,0.741882026196,0.002285671886
142,15.015000343323,0.746918976307,0.002322312910
143,15.119999885559,0.752125024796,0.002371412003
144,15.225000381470,0.757665991783,0.002410984365
145,15.329999923706,0.762871980667,0.002444694284
146,15.435000419617,0.767910003662,0.002490129089
147,15.539999961853,0.773114979267,0.002535564126
148,15.645000457764,0.778824985027,0.002572205150
149,15.750000000000,0.784030020237,0.002625701251
150,15.854999542236,0.789236009121,0.002666739281
151,15.960000038147,0.794609010220,0.002707777312
152,16.065000534058,0.799479007721,0.002747349674
153,16.170000076294,0.804853022099,0.002794250380
154,16.274999618530,0.810226023197,0.002836753847
155,16.379999160767,0.815432012081,0.002878524829
156,16.485000610352,0.820805013180,0.002923226915
157,16.590000152588,0.826011002064,0.002954738215
158,16.694999694824,0.831384003162,0.003003837308
159,16.799999237061,0.836422026157,0.003041944234
160,16.905000686646,0.841795027256,0.003082249314
161,17.010000228882,0.847168982029,0.003132814076
162,17.114999771118,0.852207005024,0.003167256713
163,17.219999313354,0.857580006123,0.003214157186
164,17.325000762939,0.862785995007,0.003258126555
165,17.430000305176,0.867990970612,0.003297698917
166,17.534999847412,0.873197019100,0.003345332341
167,17.639999389648,0.878570973873,0.003394431435
168,17.745000839233,0.883607983589,0.003440599190
169,17.850000381470,0.888981997967,0.003496293677
170,17.954999923706,0.894186973572,0.003540995996
171,18.059999465942,0.899560987949,0.003610613989
172,18.165000915527,0.904599010944,0.003646522295
173,18.270000457764,0.909972012043,0.003717605956
174,18.375000000000,0.915178000927,0.003771834774
175,18.479999542236,0.920551002026,0.003807743080
176,18.584999084473,0.925756990910,0.003880292410
177,18.690000534058,0.930962026119,0.003922063392
178,18.795000076294,0.936335980892,0.003985818941
179,18.899999618530,0.941541016102,0.004047376104
180,19.004999160767,0.946914970875,0.004103803076
181,19.110000610352,0.952121019363,0.004144841339
182,19.215000152588,0.957325994968,0.004229115788
183,19.319999694824,0.962700009346,0.004270886537
184,19.424999237061,0.967904984951,0.004340504762
185,19.530000686646,0.973278999329,0.004396199249
186,19.635000228882,0.978483974934,0.004444565624
187,19.739999771118,0.983690023422,0.004526641686
188,19.844999313354,0.989063978195,0.004566946533
189,19.950000762939,0.994269013405,0.004628503695
190,20.055000305176,0.999475002289,0.004680533893
191,20.159999847412,1.004848003387,0.004753083456
192,20.264999389648,1.010053992271,0.004802915268
193,20.370000839233,1.015259027481,0.004860808142
194,20.475000381470,1.020465016365,0.004925296642
195,20.579999923706,1.025671005249,0.004978792742
196,20.684999465942,1.030876040459,0.005041082390
197,20.790000915527,1.036249995232,0.005100441165
198,20.895000457764,1.041455030441,0.005151005927
199,21.000000000000,1.046828985214,0.005222089589
200,21.104999542236,1.052034020424,0.005272654351
201,21.209999084473,1.057240009308,0.005337142851
202,21.315000534058,1.062445998192,0.005399432499
203,21.420000076294,1.067651033401,0.005456592422
204,21.524999618530,1.073024988174,0.005531340372
205,21.629999160767,1.078230023384,0.005564317573
206,21.735000610352,1.083603978157,0.005652256310
207,21.840000152588,1.088809013367,0.005680836271
208,21.944999694824,1.094015002251,0.005764377769
209,22.049999237061,1.099220991135,0.005803950131
210,22.155000686646,1.104593992233,0.005879431032
211,22.260000228882,1.109799981117,0.005939522292
212,22.364999771118,1.115005016327,0.005998881068
213,22.469999313354,1.120378971100,0.006039185915
214,22.575000762939,1.125584959984,0.006138117053
215,22.680000305176,1.130957961082,0.006188681815
216,22.784999847412,1.136163949966,0.006256834138
217,22.889999389648,1.141368985176,0.006308131851
218,22.995000839233,1.146743059158,0.006390940864
219,23.100000381470,1.151947975159,0.006448833738
220,23.204999923706,1.157322049141,0.006495734211
221,23.309999465942,1.162526965141,0.006579275709
222,23.415000915527,1.167732954025,0.006635703146
